EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PrecissRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E20068777716022812209DB8,4,1,-143,-48,-4800,2564,1367933344900848,1367933344900848,1,1367936780774
E20068777716022812209DB8,4,1,-221,-48,-4800,2568,1367933344918732,1367933344918732,1,1367936780774
E20068777716022812209DB8,4,1,-221,-48,-4850,2560,1367933344928206,1367933344928206,1,1367936780774
E20068777716022812209DB8,3,1,-143,-48,-4800,2676,1367933344945894,1367933344945894,1,1367936780774
E20068777716022812209DB8,3,1,221,-48,-4800,2612,1367933344965296,1367933344965296,1,1367936780774
E20068777716022812209DB8,4,1,-52,-48,-4850,2552,1367933344981167,1367933344981167,1,1367936780887
E20068777716022812209DB8,4,1,-78,-48,-4850,2540,1367933344990863,1367933344990863,1,1367936780887
E20068777716022812209DB8,4,1,117,-48,-4850,2520,1367933345008655,1367933345008655,1,1367936780888
E20068777716022812209DB8,4,1,169,-48,-4800,2516,1367933345020611,1367933345020611,1,1367936780888
E20068777716022812209DB8,3,1,247,-48,-4800,2604,1367933345035045,1367933345035045,1,1367936780888
E20068777716022812209DB8,3,1,143,-48,-4800,2644,1367933345051989,1367933345051989,1,1367936780888
E20068777716022812209DB8,4,1,0,-48,-4850,2540,1367933345070360,1367933345070360,1,1367936780888
E20068777716022812209DB8,4,1,-221,-48,-4850,2548,1367933345075787,1367933345075787,1,1367936780888
E20068777716022812209DB8,3,1,-26,-48,-4800,2672,1367933345092917,1367933345092917,1,1367936781015
E20068777716022812209DB8,3,1,-26,-48,-4800,2656,1367933345101777,1367933345101777,1,1367936781015
E20068777716022812209DB8,4,1,-143,-48,-4850,2556,1367933345119862,1367933345119862,1,1367936781015
E20068777716022812209DB8,4,1,0,-48,-4800,2548,1367933345127087,1367933345127087,1,1367936781015
E20068777716022812209DB8,4,1,-52,-48,-4850,2540,1367933345145098,1367933345145098,1,1367936781015
E20068777716022812209DB8,4,1,-221,-48,-4850,2544,1367933345155816,1367933345155816,1,1367936781015
E20068777716022812209DB8,3,1,143,-48,-4800,2656,1367933345168848,1367933345168848,1,1367936781015
E20068777716022812209DB8,3,1,78,-48,-4800,2640,1367933345177991,1367933345177991,1,1367936781015
E20068777716022812209DB8,4,1,-117,-48,-4850,2544,1367933345191505,1367933345191505,1,1367936781015
E20068777716022812209DB8,4,1,-143,-48,-4850,2556,1367933345202039,1367933345202039,1,1367936781015
E20068777716022812209DB8,3,1,221,-48,-4800,2636,1367933345221450,1367933345221450,1,1367936781142
E20068777716022812209DB8,3,1,0,-48,-4850,2660,1367933345230707,1367933345230707,1,1367936781142
E20068777716022812209DB8,4,1,26,-48,-4800,2532,1367933345249961,1367933345249961,1,1367936781142
E20068777716022812209DB8,4,1,-169,-48,-4850,2544,1367933345258767,1367933345258767,1,1367936781143
E20068777716022812209DB8,3,1,-52,-48,-4800,2664,1367933345271351,1367933345271351,1,1367936781143
E20068777716022812209DB8,3,1,-26,-48,-4800,2660,1367933345288877,1367933345288877,1,1367936781143
E20068777716022812209DB8,4,1,-143,-48,-4800,2560,1367933345304323,1367933345304323,1,1367936781143
E20068777716022812209DB8,4,1,-195,-48,-4800,2564,1367933345313808,1367933345313808,1,1367936781143
E20068777716022812209DB8,3,1,0,-48,-4800,2664,1367933345328421,1367933345328421,1,1367936781143
E20068777716022812209DB8,3,1,-143,-48,-4800,2664,1367933345337725,1367933345337725,1,1367936781282
E20068777716022812209DB8,4,1,-117,-48,-4800,2552,1367933345352549,1367933345352549,1,1367936781282
E20068777716022812209DB8,4,1,0,-48,-4850,2548,1367933345362033,1367933345362033,1,1367936781282
E20068777716022812209DB8,3,1,338,-48,-4800,2620,1367933345375974,1367933345375974,1,1367936781282
E20068777716022812209DB8,3,1,-52,-48,-4800,2660,1367933345387662,1367933345387662,1,1367936781282
E20068777716022812209DB8,4,1,-221,-48,-4850,2548,1367933345403865,1367933345403865,1,1367936781282
E20068777716022812209DB8,4,1,-299,-48,-4800,2580,1367933345410816,1367933345410816,1,1367936781282
E20068777716022812209DB8,3,1,-52,-48,-4850,2652,1367933345425707,1367933345425707,1,1367936781282
E20068777716022812209DB8,3,1,-247,-48,-4800,2660,1367933345439793,1367933345439793,1,1367936781282
E20068777716022812209DB8,4,1,-52,-48,-4800,2564,1367933345459091,1367933345459091,1,1367936781282
E20068777716022812209DB8,4,1,-143,-48,-4850,2544,1367933345463495,1367933345463495,1,1367936781282
E20068777716022812209DB8,3,1,26,-48,-4800,2656,1367933345491685,1367933345491685,1,1367936781389
E20068777716022812209DB8,3,1,26,-48,-4850,2644,1367933345505860,1367933345505860,1,1367936781389
E20068777716022812209DB8,4,1,-117,-48,-4850,2540,1367933345518973,1367933345518973,1,1367936781389
E20068777716022812209DB8,4,1,26,-48,-4800,2532,1367933345530868,1367933345530868,1,1367936781389
E20068777716022812209DB8,3,1,-390,-48,-4800,2672,1367933345546653,1367933345546653,1,1367936781389
E20068777716022812209DB8,3,1,26,-48,-4850,2656,1367933345569118,1367933345569118,1,1367936781389
E20068777716022812209DB8,4,1,-273,-48,-4850,2568,1367933345587525,1367933345587525,1,1367936781479
E20068777716022812209DB8,4,1,-78,-48,-4850,2560,1367933345596663,1367933345596663,1,1367936781479
E20068777716022812209DB8,4,1,-117,-48,-4850,2532,1367933345616572,1367933345616572,1,1367936781479
E20068777716022812209DB8,4,1,-26,-48,-4800,2544,1367933345624393,1367933345624393,1,1367936781479
E20068777716022812209DB8,3,1,0,-48,-4800,2656,1367933345640888,1367933345640888,1,1367936781479
E20068777716022812209DB8,3,1,78,-48,-4800,2652,1367933345651825,1367933345651825,1,1367936781483
E20068777716022812209DB8,4,1,-117,-48,-4850,2544,1367933345668943,1367933345668943,1,1367936781483
E20068777716022812209DB8,4,1,78,-48,-4800,2540,1367933345680120,1367933345680120,1,1367936781595
E20068777716022812209DB8,3,1,-78,-48,-4800,2656,1367933345696275,1367933345696275,1,1367936781595
E20068777716022812209DB8,3,1,-26,-48,-4800,2668,1367933345709363,1367933345709363,1,1367936781595
E20068777716022812209DB8,4,1,-52,-48,-4850,2544,1367933345727291,1367933345727291,1,1367936781595
E20068777716022812209DB8,4,1,-273,-48,-4800,2572,1367933345734775,1367933345734775,1,1367936781595
E20068777716022812209DB8,4,1,-247,-48,-4800,2564,1367933345752351,1367933345752351,1,1367936781595
