EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PrecissRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E20068777716022812209DB8,4,1,0,-48,-4850,2624,1367931892723778,1367931892723778,1,1367935328573
E20068777716022812209DB8,4,1,-52,-49,-4900,2624,1367931892731274,1367931892731274,1,1367935328573
E20068777716022812209DB8,1,1,0,-46,-4600,1792,1367931892748425,1367931892748425,1,1367935328573
E20068777716022812209DB8,1,1,-52,-46,-4650,1820,1367931892754915,1367931892754915,1,1367935328573
E20068777716022812209DB8,2,1,-26,-48,-4850,2616,1367931892770741,1367931892770741,1,1367935328573
E20068777716022812209DB8,2,1,143,-48,-4850,2592,1367931892777542,1367931892777542,1,1367935328573
E20068777716022812209DB8,3,1,221,-47,-4750,3512,1367931892795948,1367931892795948,1,1367935328573
E20068777716022812209DB8,3,1,26,-47,-4700,3532,1367931892816681,1367931892816681,1,1367935328712
E20068777716022812209DB8,4,1,-169,-49,-4900,2632,1367931892832294,1367931892832294,1,1367935328712
E20068777716022812209DB8,4,1,117,-49,-4900,2600,1367931892839979,1367931892839979,1,1367935328712
E20068777716022812209DB8,1,1,364,-46,-4650,1780,1367931892854128,1367931892854128,1,1367935328712
E20068777716022812209DB8,1,1,338,-46,-4600,1780,1367931892863609,1367931892863609,1,1367935328712
E20068777716022812209DB8,2,1,-169,-48,-4850,2624,1367931892882018,1367931892882018,1,1367935328712
E20068777716022812209DB8,2,1,26,-48,-4800,2588,1367931892888681,1367931892888681,1,1367935328712
E20068777716022812209DB8,3,1,-221,-47,-4750,3556,1367931892904382,1367931892904382,1,1367935328712
E20068777716022812209DB8,3,1,0,-47,-4700,3536,1367931892912282,1367931892912282,1,1367935328712
E20068777716022812209DB8,4,1,0,-49,-4900,2644,1367931892928261,1367931892928261,1,1367935328714
E20068777716022812209DB8,4,1,-78,-49,-4900,2624,1367931892936744,1367931892936744,1,1367935328714
E20068777716022812209DB8,1,1,169,-46,-4650,1788,1367931892953572,1367931892953572,1,1367935328714
E20068777716022812209DB8,1,1,143,-46,-4650,1808,1367931892962786,1367931892962786,1,1367935328825
E20068777716022812209DB8,2,1,-143,-48,-4850,2628,1367931892975379,1367931892975379,1,1367935328825
E20068777716022812209DB8,2,1,247,-48,-4850,2580,1367931892984668,1367931892984668,1,1367935328825
E20068777716022812209DB8,3,1,-26,-47,-4750,3532,1367931892999928,1367931892999928,1,1367935328825
E20068777716022812209DB8,3,1,78,-47,-4700,3516,1367931893007553,1367931893007553,1,1367935328825
E20068777716022812209DB8,4,1,195,-49,-4900,2616,1367931893025165,1367931893025165,1,1367935328825
E20068777716022812209DB8,4,1,78,-48,-4850,2620,1367931893034755,1367931893034755,1,1367935328825
E20068777716022812209DB8,1,1,78,-46,-4650,1812,1367931893051135,1367931893051135,1,1367935328825
E20068777716022812209DB8,1,1,169,-46,-4600,1816,1367931893056681,1367931893056681,1,1367935328825
E20068777716022812209DB8,2,1,52,-48,-4800,2628,1367931893070437,1367931893070437,1,1367935328973
E20068777716022812209DB8,2,1,195,-48,-4850,2576,1367931893080798,1367931893080798,1,1367935328973
E20068777716022812209DB8,3,1,299,-47,-4700,3500,1367931893095876,1367931893095876,1,1367935328973
E20068777716022812209DB8,3,1,143,-47,-4700,3516,1367931893104261,1367931893104261,1,1367935328973
E20068777716022812209DB8,4,1,52,-48,-4850,2620,1367931893118559,1367931893118559,1,1367935328973
E20068777716022812209DB8,4,1,26,-49,-4900,2620,1367931893129803,1367931893129803,1,1367935328973
E20068777716022812209DB8,1,1,0,-46,-4650,1824,1367931893141850,1367931893141850,1,1367935328973
E20068777716022812209DB8,1,1,416,-46,-4650,1772,1367931893152370,1367931893152370,1,1367935328973
E20068777716022812209DB8,2,1,-143,-48,-4800,2620,1367931893167969,1367931893167969,1,1367935328973
E20068777716022812209DB8,2,1,273,-48,-4850,2580,1367931893178052,1367931893178052,1,1367935328974
E20068777716022812209DB8,3,1,26,-47,-4750,3540,1367931893192493,1367931893192493,1,1367935328974
E20068777716022812209DB8,3,1,52,-47,-4700,3528,1367931893214355,1367931893214355,1,1367935328974
E20068777716022812209DB8,4,1,-169,-49,-4900,2636,1367931893228198,1367931893228198,1,1367935329073
E20068777716022812209DB8,4,1,-78,-49,-4900,2632,1367931893235390,1367931893235390,1,1367935329073
E20068777716022812209DB8,1,1,-117,-46,-4600,1820,1367931893252592,1367931893252592,1,1367935329073
E20068777716022812209DB8,1,1,0,-46,-4600,1800,1367931893260878,1367931893260878,1,1367935329073
E20068777716022812209DB8,2,1,195,-48,-4850,2580,1367931893278197,1367931893278197,1,1367935329073
E20068777716022812209DB8,2,1,221,-48,-4850,2572,1367931893285835,1367931893285835,1,1367935329073
E20068777716022812209DB8,3,1,117,-47,-4750,3516,1367931893301163,1367931893301163,1,1367935329073
