EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PrecissRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E20068777716022812209DB8,3,1,78,-46,-4650,2024,1367932958316870,1367932958316870,1,1367936394119
E20068777716022812209DB8,2,1,-117,-49,-4900,412,1367932958328936,1367932958328936,1,1367936394164
E20068777716022812209DB8,2,1,117,-49,-4900,388,1367932958339727,1367932958339727,1,1367936394164
E20068777716022812209DB8,2,1,26,-49,-4900,392,1367932958359744,1367932958359744,1,1367936394164
E20068777716022812209DB8,2,1,-26,-49,-4900,416,1367932958366736,1367932958366736,1,1367936394164
E20068777716022812209DB8,3,1,26,-46,-4650,2024,1367932958383281,1367932958383281,1,1367936394344
E20068777716022812209DB8,3,1,221,-46,-4650,2008,1367932958389583,1367932958389583,1,1367936394344
E20068777716022812209DB8,3,1,221,-46,-4650,2008,1367932958391614,1367932958391614,1,1367936394344
E20068777716022812209DB8,3,1,247,-46,-4650,1984,1367932958403345,1367932958403345,1,1367936394344
E20068777716022812209DB8,2,1,143,-49,-4900,360,1367932958418629,1367932958418629,1,1367936394344
E20068777716022812209DB8,2,1,-117,-49,-4900,388,1367932958421858,1367932958421858,1,1367936394344
E20068777716022812209DB8,2,1,117,-49,-4900,388,1367932958462642,1367932958462642,1,1367936394344
E20068777716022812209DB8,2,1,247,-49,-4900,364,1367932958476050,1367932958476050,1,1367936394344
E20068777716022812209DB8,2,1,78,-49,-4900,360,1367932958514883,1367932958514883,1,1367936394344
E20068777716022812209DB8,2,1,-117,-49,-4900,404,1367932958526802,1367932958526802,1,1367936394349
E20068777716022812209DB8,3,1,117,-46,-4650,2016,1367932958542469,1367932958542469,1,1367936394349
E20068777716022812209DB8,3,1,78,-46,-4650,2020,1367932958548129,1367932958548129,1,1367936394349
E20068777716022812209DB8,2,1,664,-49,-4900,316,1367932958580557,1367932958580557,1,1367936394411
E20068777716022812209DB8,2,1,26,-49,-4900,380,1367932958616337,1367932958616337,1,1367936394411
E20068777716022812209DB8,2,1,78,-49,-4900,372,1367932958628220,1367932958628220,1,1367936394558
E20068777716022812209DB8,2,1,78,-48,-4850,380,1367932958666672,1367932958666672,1,1367936394558
E20068777716022812209DB8,2,1,338,-49,-4900,380,1367932958679059,1367932958679059,1,1367936394558
E20068777716022812209DB8,3,1,299,-46,-4650,2000,1367932958703173,1367932958703173,1,1367936394558
E20068777716022812209DB8,3,1,299,-46,-4650,1976,1367932958716794,1367932958716794,1,1367936394558
E20068777716022812209DB8,3,1,-221,-46,-4650,2044,1367932958719455,1367932958719455,1,1367936394558
E20068777716022812209DB8,3,1,52,-46,-4600,2020,1367932958725435,1367932958725435,1,1367936394558
E20068777716022812209DB8,3,1,26,-46,-4650,2036,1367932958732847,1367932958732847,1,1367936394558
E20068777716022812209DB8,3,1,-26,-46,-4650,2036,1367932958738003,1367932958738003,1,1367936394558
E20068777716022812209DB8,3,1,169,-46,-4650,2000,1367932958741278,1367932958741278,1,1367936394560
E20068777716022812209DB8,2,1,117,-49,-4900,396,1367932958753570,1367932958753570,1,1367936394560
E20068777716022812209DB8,2,1,416,-49,-4900,348,1367932958764434,1367932958764434,1,1367936394560
E20068777716022812209DB8,3,1,-78,-46,-4650,2032,1367932958788596,1367932958788596,1,1367936394664
E20068777716022812209DB8,3,1,78,-46,-4650,2032,1367932958796532,1367932958796532,1,1367936394664
E20068777716022812209DB8,3,1,-117,-46,-4650,2048,1367932958798566,1367932958798566,1,1367936394664
E20068777716022812209DB8,3,1,195,-46,-4650,2008,1367932958801546,1367932958801546,1,1367936394664
E20068777716022812209DB8,2,1,-533,-49,-4900,432,1367932958823312,1367932958823312,1,1367936394664
E20068777716022812209DB8,2,1,664,-49,-4900,308,1367932958862919,1367932958862919,1,1367936394664
E20068777716022812209DB8,2,1,-299,-49,-4900,428,1367932958869893,1367932958869893,1,1367936394664
E20068777716022812209DB8,3,1,78,-46,-4650,2028,1367932958896118,1367932958896118,1,1367936394860
E20068777716022812209DB8,2,1,-26,-49,-4900,392,1367932958914953,1367932958914953,1,1367936394860
E20068777716022812209DB8,2,1,0,-49,-4900,428,1367932958923863,1367932958923863,1,1367936394860
E20068777716022812209DB8,2,1,26,-49,-4900,396,1367932958969067,1367932958969067,1,1367936394860
E20068777716022812209DB8,2,1,169,-49,-4900,384,1367932958979431,1367932958979431,1,1367936394860
E20068777716022812209DB8,2,1,494,-49,-4900,336,1367932959000281,1367932959000281,1,1367936394860
E20068777716022812209DB8,2,1,169,-49,-4900,356,1367932959006467,1367932959006467,1,1367936394860
E20068777716022812209DB8,3,1,299,-46,-4650,1992,1367932959025028,1367932959025028,1,1367936394860
E20068777716022812209DB8,3,1,143,-46,-4650,2020,1367932959028318,1367932959028318,1,1367936394860
E20068777716022812209DB8,3,1,221,-46,-4650,1992,1367932959035130,1367932959035130,1,1367936394865
E20068777716022812209DB8,3,1,299,-46,-4650,2004,1367932959043255,1367932959043255,1,1367936394865
E20068777716022812209DB8,2,1,-299,-49,-4900,400,1367932959060008,1367932959060008,1,1367936394865
E20068777716022812209DB8,2,1,169,-49,-4900,364,1367932959068986,1367932959068986,1,1367936394912
E20068777716022812209DB8,2,1,52,-49,-4900,380,1367932959115381,1367932959115381,1,1367936394912
E20068777716022812209DB8,2,1,195,-49,-4900,396,1367932959123782,1367932959123782,1,1367936394912
E20068777716022812209DB8,2,1,-78,-49,-4900,400,1367932959157272,1367932959157272,1,1367936395166
E20068777716022812209DB8,2,1,416,-49,-4900,348,1367932959170264,1367932959170264,1,1367936395166
E20068777716022812209DB8,2,1,755,-49,-4900,296,1367932959205575,1367932959205575,1,1367936395166
E20068777716022812209DB8,2,1,-52,-49,-4900,376,1367932959214022,1367932959214022,1,1367936395166
E20068777716022812209DB8,3,1,78,-46,-4650,1996,1367932959237822,1367932959237822,1,1367936395166
E20068777716022812209DB8,3,1,-52,-46,-4650,2020,1367932959241171,1367932959241171,1,1367936395166
E20068777716022812209DB8,2,1,143,-49,-4900,400,1367932959266294,1367932959266294,1,1367936395166
E20068777716022812209DB8,2,1,0,-49,-4900,392,1367932959279904,1367932959279904,1,1367936395166
E20068777716022812209DB8,2,1,0,-49,-4900,388,1367932959321864,1367932959321864,1,1367936395166
E20068777716022812209DB8,2,1,494,-49,-4900,332,1367932959328911,1367932959328911,1,1367936395168
E20068777716022812209DB8,2,1,-117,-48,-4850,404,1367932959369959,1367932959369959,1,1367936395168
E20068777716022812209DB8,2,1,273,-49,-4900,348,1367932959378565,1367932959378565,1,1367936395355
E20068777716022812209DB8,3,1,143,-46,-4650,2020,1367932959398008,1367932959398008,1,1367936395355
E20068777716022812209DB8,2,1,338,-49,-4900,356,1367932959434832,1367932959434832,1,1367936395355
E20068777716022812209DB8,2,1,-221,-49,-4900,404,1367932959444325,1367932959444325,1,1367936395355
E20068777716022812209DB8,3,1,169,-46,-4650,1996,1367932959463466,1367932959463466,1,1367936395355
E20068777716022812209DB8,2,1,78,-49,-4900,388,1367932959486395,1367932959486395,1,1367936395355
E20068777716022812209DB8,2,1,416,-49,-4900,352,1367932959495192,1367932959495192,1,1367936395355
E20068777716022812209DB8,3,1,52,-46,-4650,2028,1367932959521186,1367932959521186,1,1367936395355
E20068777716022812209DB8,3,1,-26,-46,-4650,2048,1367932959531155,1367932959531155,1,1367936395355
E20068777716022812209DB8,3,1,117,-46,-4650,2020,1367932959535815,1367932959535815,1,1367936395355
E20068777716022812209DB8,3,1,0,-46,-4650,2028,1367932959538516,1367932959538516,1,1367936395355
E20068777716022812209DB8,2,1,611,-49,-4900,328,1367932959552821,1367932959552821,1,1367936395355
E20068777716022812209DB8,2,1,-78,-49,-4900,416,1367932959562913,1367932959562913,1,1367936395418
E20068777716022812209DB8,3,1,26,-46,-4650,2008,1367932959576155,1367932959576155,1,1367936395418
E20068777716022812209DB8,3,1,117,-46,-4650,2020,1367932959584809,1367932959584809,1,1367936395418
E20068777716022812209DB8,3,1,0,-46,-4650,2028,1367932959588348,1367932959588348,1,1367936395418
E20068777716022812209DB8,3,1,143,-46,-4650,2020,1367932959594147,1367932959594147,1,1367936395418
E20068777716022812209DB8,3,1,-143,-46,-4650,2044,1367932959609577,1367932959609577,1,1367936395418
E20068777716022812209DB8,2,1,-169,-49,-4900,380,1367932959624650,1367932959624650,1,1367936395418
E20068777716022812209DB8,2,1,-117,-49,-4900,420,1367932959628382,1367932959628382,1,1367936395611
E20068777716022812209DB8,3,1,221,-46,-4650,2008,1367932959652688,1367932959652688,1,1367936395611
E20068777716022812209DB8,3,1,26,-46,-4650,2028,1367932959654188,1367932959654188,1,1367936395611
E20068777716022812209DB8,2,1,585,-49,-4900,324,1367932959681136,1367932959681136,1,1367936395611
E20068777716022812209DB8,2,1,-221,-49,-4900,412,1367932959692689,1367932959692689,1,1367936395612
E20068777716022812209DB8,3,1,117,-46,-4650,2012,1367932959726374,1367932959726374,1,1367936395612
E20068777716022812209DB8,3,1,0,-46,-4650,2032,1367932959734033,1367932959734033,1,1367936395612
E20068777716022812209DB8,3,1,247,-46,-4650,1996,1367932959744842,1367932959744842,1,1367936395612
E20068777716022812209DB8,2,1,195,-49,-4900,376,1367932959758657,1367932959758657,1,1367936395612
E20068777716022812209DB8,2,1,-78,-49,-4900,404,1367932959764225,1367932959764225,1,1367936395616
E20068777716022812209DB8,2,1,-221,-49,-4900,396,1367932959806411,1367932959806411,1,1367936395616
E20068777716022812209DB8,2,1,299,-49,-4900,376,1367932959813109,1367932959813109,1,1367936395616
E20068777716022812209DB8,3,1,117,-46,-4650,2020,1367932959827969,1367932959827969,1,1367936395668
E20068777716022812209DB8,3,1,26,-46,-4650,2036,1367932959833451,1367932959833451,1,1367936395668
E20068777716022812209DB8,3,1,195,-46,-4650,2008,1367932959843574,1367932959843574,1,1367936395668
E20068777716022812209DB8,2,1,559,-49,-4900,320,1367932959858918,1367932959858918,1,1367936395668
E20068777716022812209DB8,2,1,-26,-49,-4900,388,1367932959863827,1367932959863827,1,1367936395668
E20068777716022812209DB8,3,1,-26,-46,-4650,2032,1367932959888095,1367932959888095,1,1367936395864
E20068777716022812209DB8,3,1,221,-46,-4650,1992,1367932959896683,1367932959896683,1,1367936395864
E20068777716022812209DB8,2,1,0,-49,-4900,392,1367932959911012,1367932959911012,1,1367936395864
E20068777716022812209DB8,2,1,-78,-49,-4900,396,1367932959917729,1367932959917729,1,1367936395865
E20068777716022812209DB8,3,1,0,-46,-4650,2020,1367932959944628,1367932959944628,1,1367936395865
E20068777716022812209DB8,2,1,-143,-49,-4900,404,1367932959968387,1367932959968387,1,1367936395865
E20068777716022812209DB8,2,1,-52,-49,-4900,400,1367932959978760,1367932959978760,1,1367936395865
E20068777716022812209DB8,2,1,-221,-49,-4900,372,1367932959993664,1367932959993664,1,1367936395865
E20068777716022812209DB8,2,1,-26,-49,-4900,400,1367932960004233,1367932960004233,1,1367936395865
E20068777716022812209DB8,2,1,-221,-49,-4900,408,1367932960041524,1367932960041524,1,1367936395869
E20068777716022812209DB8,2,1,78,-48,-4850,380,1367932960049738,1367932960049738,1,1367936395869
E20068777716022812209DB8,3,1,78,-46,-4650,2024,1367932960064320,1367932960064320,1,1367936395869
E20068777716022812209DB8,3,1,338,-46,-4600,1984,1367932960073309,1367932960073309,1,1367936395914
E20068777716022812209DB8,2,1,143,-49,-4900,392,1367932960095439,1367932960095439,1,1367936395914
E20068777716022812209DB8,2,1,-52,-49,-4900,404,1367932960115268,1367932960115268,1,1367936395914
E20068777716022812209DB8,2,1,195,-49,-4900,400,1367932960126271,1367932960126271,1,1367936396107
E20068777716022812209DB8,2,1,26,-49,-4900,368,1367932960142787,1367932960142787,1,1367936396107
E20068777716022812209DB8,2,1,26,-49,-4900,392,1367932960151660,1367932960151660,1,1367936396107
E20068777716022812209DB8,2,1,-52,-49,-4900,420,1367932960173038,1367932960173038,1,1367936396107
E20068777716022812209DB8,2,1,78,-49,-4900,400,1367932960182442,1367932960182442,1,1367936396107
E20068777716022812209DB8,2,1,78,-49,-4900,380,1367932960219022,1367932960219022,1,1367936396107
E20068777716022812209DB8,2,1,559,-49,-4900,344,1367932960228285,1367932960228285,1,1367936396107
E20068777716022812209DB8,3,1,78,-46,-4650,2024,1367932960252596,1367932960252596,1,1367936396107
E20068777716022812209DB8,3,1,-78,-46,-4650,2028,1367932960260353,1367932960260353,1,1367936396107
E20068777716022812209DB8,2,1,-169,-49,-4900,412,1367932960273538,1367932960273538,1,1367936396111
E20068777716022812209DB8,2,1,-195,-49,-4900,384,1367932960283304,1367932960283304,1,1367936396112
E20068777716022812209DB8,2,1,338,-49,-4900,328,1367932960307269,1367932960307269,1,1367936396112
