EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PrecissRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E20068777716022812209DB8,2,1,247,-47,-4750,1768,1366686718284174,1366686718284174,1,1366690092234
E20068777716022812209DB8,2,1,416,-47,-4750,1752,1366686718292272,1366686718292272,1,1366690092234
E20068777716022812209DB8,1,1,390,-51,-5100,2296,1366686718316616,1366686718316616,1,1366690092235
E20068777716022812209DB8,1,1,416,-51,-5100,2284,1366686718327397,1366686718327397,1,1366690092235
E20068777716022812209DB8,2,1,338,-47,-4750,1752,1366686718345853,1366686718345853,1,1366690092235
E20068777716022812209DB8,2,1,442,-47,-4750,1752,1366686718351596,1366686718351596,1,1366690092235
E20068777716022812209DB8,3,1,221,-45,-4550,408,1366686718369029,1366686718369029,1,1366690092235
E20068777716022812209DB8,3,1,143,-45,-4550,408,1366686718376840,1366686718376840,1,1366690092236
E20068777716022812209DB8,1,1,494,-51,-5100,2268,1366686718393198,1366686718393198,1,1366690092239
E20068777716022812209DB8,1,1,442,-50,-5050,2276,1366686718398865,1366686718398865,1,1366690092239
E20068777716022812209DB8,2,1,247,-47,-4750,1760,1366686718414653,1366686718414653,1,1366690092239
E20068777716022812209DB8,2,1,195,-47,-4750,1764,1366686718426359,1366686718426359,1,1366690092325
E20068777716022812209DB8,1,1,273,-50,-5050,2308,1366686718449849,1366686718449849,1,1366690092325
E20068777716022812209DB8,1,1,390,-50,-5050,2300,1366686718456266,1366686718456266,1,1366690092325
E20068777716022812209DB8,2,1,468,-47,-4750,1740,1366686718470230,1366686718470230,1,1366690092325
E20068777716022812209DB8,2,1,390,-47,-4750,1748,1366686718479868,1366686718479868,1,1366690092325
E20068777716022812209DB8,3,1,78,-45,-4550,416,1366686718494981,1366686718494981,1,1366690092325
E20068777716022812209DB8,3,1,0,-45,-4550,424,1366686718503201,1366686718503201,1,1366690092326
E20068777716022812209DB8,1,1,221,-50,-5050,2304,1366686718520670,1366686718520670,1,1366690092477
E20068777716022812209DB8,1,1,390,-50,-5050,2292,1366686718524948,1366686718524948,1,1366690092477
E20068777716022812209DB8,2,1,299,-47,-4750,1744,1366686718541635,1366686718541635,1,1366690092477
E20068777716022812209DB8,2,1,338,-47,-4750,1748,1366686718552360,1366686718552360,1,1366690092477
E20068777716022812209DB8,3,1,26,-46,-4600,420,1366686718567099,1366686718567099,1,1366690092477
E20068777716022812209DB8,3,1,117,-46,-4600,416,1366686718575951,1366686718575951,1,1366690092477
E20068777716022812209DB8,1,1,338,-50,-5050,2288,1366686718590355,1366686718590355,1,1366690092477
E20068777716022812209DB8,1,1,364,-51,-5100,2304,1366686718596402,1366686718596402,1,1366690092477
E20068777716022812209DB8,2,1,338,-47,-4750,1748,1366686718614838,1366686718614838,1,1366690092477
E20068777716022812209DB8,2,1,221,-47,-4750,1760,1366686718620473,1366686718620473,1,1366690092480
E20068777716022812209DB8,3,1,52,-46,-4600,416,1366686718635473,1366686718635473,1,1366690092480
E20068777716022812209DB8,3,1,247,-45,-4550,408,1366686718646740,1366686718646740,1,1366690092480
E20068777716022812209DB8,1,1,416,-51,-5100,2292,1366686718660610,1366686718660610,1,1366690092585
E20068777716022812209DB8,1,1,299,-51,-5100,2304,1366686718670305,1366686718670305,1,1366690092585
E20068777716022812209DB8,2,1,273,-47,-4750,1760,1366686718685620,1366686718685620,1,1366690092585
E20068777716022812209DB8,2,1,221,-47,-4750,1764,1366686718689943,1366686718689943,1,1366690092585
E20068777716022812209DB8,3,1,26,-46,-4600,416,1366686718709097,1366686718709097,1,1366690092586
E20068777716022812209DB8,3,1,78,-45,-4550,416,1366686718713601,1366686718713601,1,1366690092586
E20068777716022812209DB8,1,1,494,-51,-5100,2292,1366686718733783,1366686718733783,1,1366690092586
E20068777716022812209DB8,1,1,338,-51,-5100,2300,1366686718737678,1366686718737678,1,1366690092587
E20068777716022812209DB8,2,1,247,-47,-4750,1760,1366686718755326,1366686718755326,1,1366690092587
E20068777716022812209DB8,2,1,273,-47,-4750,1768,1366686718760673,1366686718760673,1,1366690092587
E20068777716022812209DB8,3,1,143,-46,-4600,408,1366686718779667,1366686718779667,1,1366690092738
E20068777716022812209DB8,3,1,143,-45,-4550,404,1366686718783618,1366686718783618,1,1366690092738
E20068777716022812209DB8,1,1,468,-51,-5100,2276,1366686718803115,1366686718803115,1,1366690092738
E20068777716022812209DB8,1,1,442,-51,-5100,2280,1366686718811621,1366686718811621,1,1366690092738
E20068777716022812209DB8,2,1,273,-47,-4750,1752,1366686718824232,1366686718824232,1,1366690092745
E20068777716022812209DB8,2,1,221,-47,-4750,1768,1366686718835310,1366686718835310,1,1366690092746
E20068777716022812209DB8,1,1,364,-50,-5050,2300,1366686718857100,1366686718857100,1,1366690092746
E20068777716022812209DB8,1,1,273,-51,-5100,2308,1366686718867751,1366686718867751,1,1366690092746
E20068777716022812209DB8,2,1,273,-47,-4750,1764,1366686718882069,1366686718882069,1,1366690092746
E20068777716022812209DB8,2,1,169,-47,-4750,1780,1366686718890969,1366686718890969,1,1366690092746
E20068777716022812209DB8,1,1,364,-51,-5100,2300,1366686718911321,1366686718911321,1,1366690092746
E20068777716022812209DB8,1,1,468,-51,-5100,2296,1366686718920201,1366686718920201,1,1366690092746
E20068777716022812209DB8,2,1,247,-47,-4750,1760,1366686718934834,1366686718934834,1,1366690092822
E20068777716022812209DB8,2,1,195,-47,-4750,1768,1366686718944851,1366686718944851,1,1366690092823
E20068777716022812209DB8,3,1,117,-45,-4550,420,1366686718958643,1366686718958643,1,1366690092823
E20068777716022812209DB8,3,1,117,-45,-4550,416,1366686718969329,1366686718969329,1,1366690092823
E20068777716022812209DB8,1,1,338,-50,-5050,2292,1366686718981566,1366686718981566,1,1366690092823
E20068777716022812209DB8,1,1,390,-50,-5050,2296,1366686718992252,1366686718992252,1,1366690092823
E20068777716022812209DB8,2,1,273,-47,-4750,1752,1366686719003837,1366686719003837,1,1366690092823
E20068777716022812209DB8,2,1,390,-47,-4750,1752,1366686719014086,1366686719014086,1,1366690092972
E20068777716022812209DB8,3,1,52,-45,-4550,416,1366686719031207,1366686719031207,1,1366690092972
E20068777716022812209DB8,3,1,169,-45,-4550,412,1366686719038516,1366686719038516,1,1366690092972
E20068777716022812209DB8,1,1,247,-50,-5050,2304,1366686719054024,1366686719054024,1,1366690092972
E20068777716022812209DB8,1,1,364,-50,-5050,2296,1366686719063422,1366686719063422,1,1366690092973
E20068777716022812209DB8,2,1,299,-47,-4750,1756,1366686719080523,1366686719080523,1,1366690092973
E20068777716022812209DB8,2,1,364,-47,-4750,1752,1366686719085898,1366686719085898,1,1366690092973
E20068777716022812209DB8,3,1,117,-46,-4600,416,1366686719104024,1366686719104024,1,1366690092973
E20068777716022812209DB8,3,1,-26,-45,-4550,412,1366686719109589,1366686719109589,1,1366690092973
E20068777716022812209DB8,1,1,416,-51,-5100,2284,1366686719130741,1366686719130741,1,1366690092984
E20068777716022812209DB8,1,1,299,-51,-5100,2304,1366686719138480,1366686719138480,1,1366690092984
E20068777716022812209DB8,2,1,364,-47,-4750,1748,1366686719150817,1366686719150817,1,1366690092985
